uri,Alias,Genotype,Treatment,Repetition,Sowing,Harvesting,Biomass(gramos_pesofresco)
http://www.phenome-fppn.fr/m3p/arch/2017/c17000143,0143/DZ_PG_09/ZM4368/WW/Veg_1/03_23/ARCH2017-03-30,iPG066,WW,1,06/04/2017,16/05/2017,437
http://www.phenome-fppn.fr/m3p/arch/2017/c17000144,0144/DZ_PG_21/ZM4360/WW/Veg_1/03_24/ARCH2017-03-30,iPG120,WW,1,06/04/2017,16/05/2017,586
http://www.phenome-fppn.fr/m3p/arch/2017/c17000145,0145/DZ_PG_01/ZM4381/WW/Veg_1/03_25/ARCH2017-03-30,iPG004,WW,1,06/04/2017,16/05/2017,270
http://www.phenome-fppn.fr/m3p/arch/2017/c17000146,0146/DZ_PG_50/ZM4363/WW/Veg_1/03_26/ARCH2017-03-30,iPG233,WW,1,06/04/2017,16/05/2017,272
http://www.phenome-fppn.fr/m3p/arch/2017/c17000147,0147/DZ_PG_47/ZM4362/WW/Veg_1/03_27/ARCH2017-03-30,iPG202,WW,1,06/04/2017,16/05/2017,280
http://www.phenome-fppn.fr/m3p/arch/2017/c17000148,0148/DZ_PG_07/ZM4351/WW/Veg_1/03_28/ARCH2017-03-30,iPG062,WW,1,06/04/2017,16/05/2017,505
http://www.phenome-fppn.fr/m3p/arch/2017/c17000149,0149/DZ_PG_38/ZM1289/WW/Veg_1/03_29/ARCH2017-03-30,iPG169,WW,1,06/04/2017,16/05/2017,253
http://www.phenome-fppn.fr/m3p/arch/2017/c17000150,0150/DZ_PG_14/ZM4375/WW/Veg_1/03_30/ARCH2017-03-30,iPG101,WW,1,06/04/2017,16/05/2017,377
http://www.phenome-fppn.fr/m3p/arch/2017/c17000151,0151/DZ_PG_44/ZM4369/WW/Veg_1/03_31/ARCH2017-03-30,iPG189,WW,1,06/04/2017,16/05/2017,324
http://www.phenome-fppn.fr/m3p/arch/2017/c17000152,0152/DZ_PG_74/ZM4397/WW/Veg_1/03_32/ARCH2017-03-30,iPG313,WW,1,06/04/2017,16/05/2017,344
http://www.phenome-fppn.fr/m3p/arch/2017/c17000153,0153/DZ_PG_46/ZM4374/WW/Veg_1/03_33/ARCH2017-03-30,iPG195,WW,1,06/04/2017,16/05/2017,433
http://www.phenome-fppn.fr/m3p/arch/2017/c17000154,0154/DZ_PG_12/ZM1304_lot1/WW/Veg_1/03_34/ARCH2017-03-30,iPG082,WW,1,06/04/2017,16/05/2017,355
http://www.phenome-fppn.fr/m3p/arch/2017/c17000155,0155/DZ_PG_69/ZM4396/WW/Veg_1/03_35/ARCH2017-03-30,iPG312,WW,1,06/04/2017,16/05/2017,423
http://www.phenome-fppn.fr/m3p/arch/2017/c17000156,0156/DZ_PG_41/ZM4378/WW/Veg_1/03_36/ARCH2017-03-30,iPG181,WW,1,06/04/2017,16/05/2017,333
http://www.phenome-fppn.fr/m3p/arch/2017/c17000157,0157/DZ_PG_40/ZM4390/WW/Veg_1/03_37/ARCH2017-03-30,iPG176,WW,1,06/04/2017,16/05/2017,316
http://www.phenome-fppn.fr/m3p/arch/2017/c17000158,0158/DZ_PG_05/ZM4357/WW/Veg_1/03_38/ARCH2017-03-30,iPG026,WW,1,06/04/2017,16/05/2017,298
http://www.phenome-fppn.fr/m3p/arch/2017/c17000159,0159/DZ_PG_45/ZM4385/WW/Veg_1/03_39/ARCH2017-03-30,iPG194,WW,1,06/04/2017,16/05/2017,392
http://www.phenome-fppn.fr/m3p/arch/2017/c17000160,0160/DZ_PG_11/ZM4386/WW/Veg_1/03_40/ARCH2017-03-30,iPG077,WW,1,06/04/2017,16/05/2017,298
http://www.phenome-fppn.fr/m3p/arch/2017/c17000161,0161/DZ_PG_43/ZM4380/WW/Veg_1/03_41/ARCH2017-03-30,iPG188,WW,1,06/04/2017,16/05/2017,355
http://www.phenome-fppn.fr/m3p/arch/2017/c17000162,0162/DZ_PG_62/ZM4393/WW/Veg_1/03_42/ARCH2017-03-30,iPG303,WW,1,06/04/2017,16/05/2017,372
http://www.phenome-fppn.fr/m3p/arch/2017/c17000163,0163/DZ_PG_54/ZM4346/WW/Veg_1/03_43/ARCH2017-03-30,iPG116,WW,1,06/04/2017,16/05/2017,541
http://www.phenome-fppn.fr/m3p/arch/2017/c17000164,0164/DZ_PG_22/ZM4349/WW/Veg_1/03_44/ARCH2017-03-30,iPG121,WW,1,06/04/2017,16/05/2017,262
http://www.phenome-fppn.fr/m3p/arch/2017/c17000165,0165/DZ_PG_08/ZM4343/WW/Veg_1/03_45/ARCH2017-03-30,iPG063,WW,1,06/04/2017,16/05/2017,332
http://www.phenome-fppn.fr/m3p/arch/2017/c17000166,0166/DZ_PG_13/ZM4379/WW/Veg_1/03_46/ARCH2017-03-30,iPG089,WW,1,06/04/2017,16/05/2017,367
http://www.phenome-fppn.fr/m3p/arch/2017/c17000167,0167/DZ_PG_72/ZM4398/WW/Veg_1/03_47/ARCH2017-03-30,iPG314,WW,1,06/04/2017,16/05/2017,421
http://www.phenome-fppn.fr/m3p/arch/2017/c17000168,0168/DZ_PG_18/ZM4373/WW/Veg_1/03_48/ARCH2017-03-30,iPG111,WW,1,06/04/2017,16/05/2017,173
http://www.phenome-fppn.fr/m3p/arch/2017/c17000169,0169/DZ_PG_31/ZM4347/WW/Veg_1/03_49/ARCH2017-03-30,iPG153,WW,1,06/04/2017,16/05/2017,664
http://www.phenome-fppn.fr/m3p/arch/2017/c17000170,0170/DZ_PG_06/ZM4376/WW/Veg_1/03_50/ARCH2017-03-30,iPG029,WW,1,06/04/2017,16/05/2017,432
http://www.phenome-fppn.fr/m3p/arch/2017/c17000171,0171/DZ_PG_51/ZM4350/WW/Veg_1/03_51/ARCH2017-03-30,iPG234,WW,1,06/04/2017,16/05/2017,430
http://www.phenome-fppn.fr/m3p/arch/2017/c17000172,0172/DZ_PG_36/ZM4372/WW/Veg_1/03_52/ARCH2017-03-30,iPG165,WW,1,06/04/2017,16/05/2017,332
http://www.phenome-fppn.fr/m3p/arch/2017/c17000173,0173/DZ_PG_66/ZM4391/WW/Veg_1/03_53/ARCH2017-03-30,iPG318,WW,1,06/04/2017,16/05/2017,265
http://www.phenome-fppn.fr/m3p/arch/2017/c17000174,0174/DZ_PG_34/ZM4384/WW/Veg_1/03_54/ARCH2017-03-30,iPG159,WW,1,06/04/2017,16/05/2017,297
http://www.phenome-fppn.fr/m3p/arch/2017/c17000175,0175/DZ_PG_33/ZM4353/WW/Veg_1/03_55/ARCH2017-03-30,iPG158,WW,1,06/04/2017,16/05/2017,522
http://www.phenome-fppn.fr/m3p/arch/2017/c17000176,0176/DZ_PG_27/ZM4354/WW/Veg_1/03_56/ARCH2017-03-30,iPG103,WW,1,06/04/2017,16/05/2017,424
http://www.phenome-fppn.fr/m3p/arch/2017/c17000177,0177/DZ_PG_02/ZM4356/WW/Veg_1/03_57/ARCH2017-03-30,iPG007,WW,1,06/04/2017,16/05/2017,386
http://www.phenome-fppn.fr/m3p/arch/2017/c17000178,0178/DZ_PG_67/ZM4394/WW/Veg_1/03_58/ARCH2017-03-30,iPG310,WW,1,06/04/2017,16/05/2017,354
http://www.phenome-fppn.fr/m3p/arch/2017/c17000179,0179/DZ_PG_53/ZM4345/WW/Veg_1/03_59/ARCH2017-03-30,iPG190,WW,1,06/04/2017,16/05/2017,614
http://www.phenome-fppn.fr/m3p/arch/2017/c17000180,0180/DZ_PG_19/ZM4367/WW/Veg_1/03_60/ARCH2017-03-30,iPG117,WW,1,06/04/2017,16/05/2017,520
http://www.phenome-fppn.fr/m3p/arch/2017/c17000181,0181/DZ_PG_55/ZM4355/WD/Rep_1/04_01/ARCH2017-03-30,iPG146,WD,1,06/04/2017,29/05/2017,599
http://www.phenome-fppn.fr/m3p/arch/2017/c17000182,0182/DZ_PG_27/ZM4354/WD/Rep_1/04_02/ARCH2017-03-30,iPG103,WD,1,06/04/2017,01/06/2017,400
http://www.phenome-fppn.fr/m3p/arch/2017/c17000183,0183/DZ_PG_63/ZM4392/WD/Rep_1/04_03/ARCH2017-03-30,iPG304,WD,1,06/04/2017,06/06/2017,365
http://www.phenome-fppn.fr/m3p/arch/2017/c17000184,0184/DZ_PG_23/ZM4388/WD/Rep_1/04_04/ARCH2017-03-30,iPG128,WD,1,06/04/2017,01/06/2017,437
http://www.phenome-fppn.fr/m3p/arch/2017/c17000185,0185/DZ_PG_40/ZM4390/WD/Rep_1/04_05/ARCH2017-03-30,iPG176,WD,1,06/04/2017,09/06/2017,433
http://www.phenome-fppn.fr/m3p/arch/2017/c17000186,0186/DZ_PG_06/ZM4376/WD/Rep_1/04_06/ARCH2017-03-30,iPG029,WD,1,06/04/2017,09/06/2017,450
http://www.phenome-fppn.fr/m3p/arch/2017/c17000187,0187/DZ_PG_03/ZM4377/WD/Rep_1/04_07/ARCH2017-03-30,iPG017,WD,1,06/04/2017,06/06/2017,367
http://www.phenome-fppn.fr/m3p/arch/2017/c17000188,0188/DZ_PG_67/ZM4394/WD/Rep_1/04_08/ARCH2017-03-30,iPG310,WD,1,06/04/2017,06/06/2017,370
http://www.phenome-fppn.fr/m3p/arch/2017/c17000189,0189/DZ_PG_34/ZM4384/WD/Rep_1/04_09/ARCH2017-03-30,iPG159,WD,1,06/04/2017,06/06/2017,458
http://www.phenome-fppn.fr/m3p/arch/2017/c17000190,0190/DZ_PG_48/ZM4421/WD/Rep_1/04_10/ARCH2017-03-30,iPG216,WD,1,06/04/2017,29/05/2017,388
http://www.phenome-fppn.fr/m3p/arch/2017/c17000191,0191/DZ_PG_01/ZM4381/WD/Rep_1/04_11/ARCH2017-03-30,iPG004,WD,1,06/04/2017,01/06/2017,407
http://www.phenome-fppn.fr/m3p/arch/2017/c17000192,0192/DZ_PG_18/ZM4373/WD/Rep_1/04_12/ARCH2017-03-30,iPG111,WD,1,06/04/2017,01/06/2017,355
http://www.phenome-fppn.fr/m3p/arch/2017/c17000193,0193/DZ_PG_10/ZM4365/WD/Rep_1/04_13/ARCH2017-03-30,iPG073,WD,1,06/04/2017,01/06/2017,384
http://www.phenome-fppn.fr/m3p/arch/2017/c17000194,0194/DZ_PG_37/ZM4364/WD/Rep_1/04_14/ARCH2017-03-30,iPG167,WD,1,06/04/2017,01/06/2017,364
http://www.phenome-fppn.fr/m3p/arch/2017/c17000195,0195/DZ_PG_12/ZM1304_lot1/WD/Rep_1/04_15/ARCH2017-03-30,iPG082,WD,1,06/04/2017,06/06/2017,336
http://www.phenome-fppn.fr/m3p/arch/2017/c17000196,0196/DZ_PG_26/ZM4387/WD/Rep_1/04_16/ARCH2017-03-30,iPG138,WD,1,06/04/2017,09/06/2017,409
http://www.phenome-fppn.fr/m3p/arch/2017/c17000197,0197/DZ_PG_46/ZM4374/WD/Rep_1/04_17/ARCH2017-03-30,iPG195,WD,1,06/04/2017,01/06/2017,443
http://www.phenome-fppn.fr/m3p/arch/2017/c17000198,0198/DZ_PG_24/ZM4342/WD/Rep_1/04_18/ARCH2017-03-30,iPG131,WD,1,06/04/2017,01/06/2017,322
http://www.phenome-fppn.fr/m3p/arch/2017/c17000199,0199/DZ_PG_04/ZM4366/WD/Rep_1/04_19/ARCH2017-03-30,iPG321,WD,1,06/04/2017,01/06/2017,370
http://www.phenome-fppn.fr/m3p/arch/2017/c17000200,0200/DZ_PG_32/ZM4352/WD/Rep_1/04_20/ARCH2017-03-30,iPG155,WD,1,06/04/2017,01/06/2017,424
http://www.phenome-fppn.fr/m3p/arch/2017/c17000201,0201/DZ_PG_38/ZM1289/WD/Rep_1/04_21/ARCH2017-03-30,iPG169,WD,1,06/04/2017,01/06/2017,357
http://www.phenome-fppn.fr/m3p/arch/2017/c17000202,0202/DZ_PG_47/ZM4362/WD/Rep_1/04_22/ARCH2017-03-30,iPG202,WD,1,06/04/2017,06/06/2017,435
http://www.phenome-fppn.fr/m3p/arch/2017/c17000203,0203/DZ_PG_68/ZM4395/WD/Rep_1/04_23/ARCH2017-03-30,iPG311,WD,1,06/04/2017,09/06/2017,381
http://www.phenome-fppn.fr/m3p/arch/2017/c17000204,0204/DZ_PG_30/ZM4361/WD/Rep_1/04_24/ARCH2017-03-30,iPG152,WD,1,06/04/2017,01/06/2017,311
http://www.phenome-fppn.fr/m3p/arch/2017/c17000205,0205/DZ_PG_02/ZM4356/WD/Rep_1/04_25/ARCH2017-03-30,iPG007,WD,1,06/04/2017,01/06/2017,368
http://www.phenome-fppn.fr/m3p/arch/2017/c17000206,0206/DZ_PG_62/ZM4393/WD/Rep_1/04_26/ARCH2017-03-30,iPG303,WD,1,06/04/2017,09/06/2017,455
http://www.phenome-fppn.fr/m3p/arch/2017/c17000207,0207/DZ_PG_35/ZM4358/WD/Rep_1/04_27/ARCH2017-03-30,iPG164,WD,1,06/04/2017,01/06/2017,336
http://www.phenome-fppn.fr/m3p/arch/2017/c17000208,0208/DZ_PG_44/ZM4369/WD/Rep_1/04_28/ARCH2017-03-30,iPG189,WD,1,06/04/2017,06/06/2017,307
http://www.phenome-fppn.fr/m3p/arch/2017/c17000209,0209/DZ_PG_52/ZM4370/WD/Rep_1/04_29/ARCH2017-03-30,iPG239,WD,1,06/04/2017,06/06/2017,418
http://www.phenome-fppn.fr/m3p/arch/2017/c17000210,0210/DZ_PG_25/ZM4382/WD/Rep_1/04_30/ARCH2017-03-30,iPG136,WD,1,06/04/2017,06/06/2017,369
http://www.phenome-fppn.fr/m3p/arch/2017/c17000211,0211/DZ_PG_22/ZM4349/WD/Rep_1/04_31/ARCH2017-03-30,iPG121,WD,1,06/04/2017,01/06/2017,292
http://www.phenome-fppn.fr/m3p/arch/2017/c17000212,0212/DZ_PG_50/ZM4363/WD/Rep_1/04_32/ARCH2017-03-30,iPG233,WD,1,06/04/2017,06/06/2017,389
http://www.phenome-fppn.fr/m3p/arch/2017/c17000213,0213/DZ_PG_09/ZM4368/WD/Rep_1/04_33/ARCH2017-03-30,iPG066,WD,1,06/04/2017,01/06/2017,410
http://www.phenome-fppn.fr/m3p/arch/2017/c17000214,0214/DZ_PG_08/ZM4343/WD/Rep_1/04_34/ARCH2017-03-30,iPG063,WD,1,06/04/2017,01/06/2017,325
http://www.phenome-fppn.fr/m3p/arch/2017/c17000215,0215/DZ_PG_45/ZM4385/WD/Rep_1/04_35/ARCH2017-03-30,iPG194,WD,1,06/04/2017,28/05/2017,369.2
http://www.phenome-fppn.fr/m3p/arch/2017/c17000216,0216/DZ_PG_74/ZM4397/WD/Rep_1/04_36/ARCH2017-03-30,iPG313,WD,1,06/04/2017,06/06/2017,413
http://www.phenome-fppn.fr/m3p/arch/2017/c17000217,0217/DZ_PG_21/ZM4360/WD/Rep_1/04_37/ARCH2017-03-30,iPG120,WD,1,06/04/2017,29/05/2017,471
http://www.phenome-fppn.fr/m3p/arch/2017/c17000218,0218/DZ_PG_14/ZM4375/WD/Rep_1/04_38/ARCH2017-03-30,iPG101,WD,1,06/04/2017,09/06/2017,364
http://www.phenome-fppn.fr/m3p/arch/2017/c17000219,0219/DZ_PG_05/ZM4357/WD/Rep_1/04_39/ARCH2017-03-30,iPG026,WD,1,06/04/2017,01/06/2017,329
http://www.phenome-fppn.fr/m3p/arch/2017/c17000220,0220/DZ_PG_69/ZM4396/WD/Rep_1/04_40/ARCH2017-03-30,iPG312,WD,1,06/04/2017,06/06/2017,433
http://www.phenome-fppn.fr/m3p/arch/2017/c17000221,0221/DZ_PG_54/ZM4346/WD/Rep_1/04_41/ARCH2017-03-30,iPG116,WD,1,06/04/2017,01/06/2017,448
http://www.phenome-fppn.fr/m3p/arch/2017/c17000222,0222/DZ_PG_16/ZM4359/WD/Rep_1/04_42/ARCH2017-03-30,iPG109,WD,1,06/04/2017,01/06/2017,341
http://www.phenome-fppn.fr/m3p/arch/2017/c17000223,0223/DZ_PG_66/ZM4391/WD/Rep_1/04_43/ARCH2017-03-30,iPG318,WD,1,06/04/2017,09/06/2017,377
http://www.phenome-fppn.fr/m3p/arch/2017/c17000224,0224/DZ_PG_41/ZM4378/WD/Rep_1/04_44/ARCH2017-03-30,iPG181,WD,1,06/04/2017,09/06/2017,361
http://www.phenome-fppn.fr/m3p/arch/2017/c17000225,0225/DZ_PG_33/ZM4353/WD/Rep_1/04_45/ARCH2017-03-30,iPG158,WD,1,06/04/2017,01/06/2017,482
http://www.phenome-fppn.fr/m3p/arch/2017/c17000226,0226/DZ_PG_49/ZM4389/WD/Rep_1/04_46/ARCH2017-03-30,iPG228,WD,1,06/04/2017,09/06/2017,234
http://www.phenome-fppn.fr/m3p/arch/2017/c17000227,0227/DZ_PG_19/ZM4367/WD/Rep_1/04_47/ARCH2017-03-30,iPG117,WD,1,06/04/2017,09/06/2017,377
http://www.phenome-fppn.fr/m3p/arch/2017/c17000228,0228/DZ_PG_20/ZM4344/WD/Rep_1/04_48/ARCH2017-03-30,iPG119,WD,1,06/04/2017,01/06/2017,317
http://www.phenome-fppn.fr/m3p/arch/2017/c17000229,0229/DZ_PG_53/ZM4345/WD/Rep_1/04_49/ARCH2017-03-30,iPG190,WD,1,06/04/2017,29/05/2017,452
http://www.phenome-fppn.fr/m3p/arch/2017/c17000230,0230/DZ_PG_43/ZM4380/WD/Rep_1/04_50/ARCH2017-03-30,iPG188,WD,1,06/04/2017,01/06/2017,341
http://www.phenome-fppn.fr/m3p/arch/2017/c17000231,0231/DZ_PG_39/ZM4371/WD/Rep_1/04_51/ARCH2017-03-30,iPG173,WD,1,06/04/2017,01/06/2017,332
http://www.phenome-fppn.fr/m3p/arch/2017/c17000232,0232/DZ_PG_28/ZM4383/WD/Rep_1/04_52/ARCH2017-03-30,iPG148,WD,1,06/04/2017,06/06/2017,327
http://www.phenome-fppn.fr/m3p/arch/2017/c17000233,0233/DZ_PG_72/ZM4398/WD/Rep_1/04_53/ARCH2017-03-30,iPG314,WD,1,06/04/2017,06/06/2017,397
http://www.phenome-fppn.fr/m3p/arch/2017/c17000234,0234/DZ_PG_31/ZM4347/WD/Rep_1/04_54/ARCH2017-03-30,iPG153,WD,1,06/04/2017,29/05/2017,494
http://www.phenome-fppn.fr/m3p/arch/2017/c17000235,0235/DZ_PG_51/ZM4350/WD/Rep_1/04_55/ARCH2017-03-30,iPG234,WD,1,06/04/2017,01/06/2017,495
http://www.phenome-fppn.fr/m3p/arch/2017/c17000236,0236/DZ_PG_07/ZM4351/WD/Rep_1/04_56/ARCH2017-03-30,iPG062,WD,1,06/04/2017,29/05/2017,528
http://www.phenome-fppn.fr/m3p/arch/2017/c17000237,0237/DZ_PG_11/ZM4386/WD/Rep_1/04_57/ARCH2017-03-30,iPG077,WD,1,06/04/2017,01/06/2017,348
http://www.phenome-fppn.fr/m3p/arch/2017/c17000238,0238/DZ_PG_17/ZM4348/WD/Rep_1/04_58/ARCH2017-03-30,iPG110,WD,1,06/04/2017,06/06/2017,402
http://www.phenome-fppn.fr/m3p/arch/2017/c17000239,0239/DZ_PG_36/ZM4372/WD/Rep_1/04_59/ARCH2017-03-30,iPG165,WD,1,06/04/2017,01/06/2017,359
http://www.phenome-fppn.fr/m3p/arch/2017/c17000240,0240/DZ_PG_13/ZM4379/WD/Rep_1/04_60/ARCH2017-03-30,iPG089,WD,1,06/04/2017,01/06/2017,465
http://www.phenome-fppn.fr/m3p/arch/2017/c17000241,0241/DZ_PG_35/ZM4358/WW/Rep_TS_1/05_01/ARCH2017-03-30,iPG164,WW,1,06/04/2017,29/05/2017,390
http://www.phenome-fppn.fr/m3p/arch/2017/c17000242,0242/DZ_PG_27/ZM4354/WW/Rep_TS_1/05_02/ARCH2017-03-30,iPG103,WW,1,06/04/2017,31/05/2017,453
http://www.phenome-fppn.fr/m3p/arch/2017/c17000243,0243/DZ_PG_06/ZM4376/WW/Rep_TS_1/05_03/ARCH2017-03-30,iPG029,WW,1,06/04/2017,07/06/2017,398
http://www.phenome-fppn.fr/m3p/arch/2017/c17000244,0244/DZ_PG_30/ZM4361/WW/Rep_TS_1/05_04/ARCH2017-03-30,iPG152,WW,1,06/04/2017,24/05/2017,491
http://www.phenome-fppn.fr/m3p/arch/2017/c17000245,0245/DZ_PG_41/ZM4378/WW/Rep_TS_1/05_05/ARCH2017-03-30,iPG181,WW,1,06/04/2017,02/06/2017,420
http://www.phenome-fppn.fr/m3p/arch/2017/c17000246,0246/DZ_PG_21/ZM4360/WW/Rep_TS_1/05_06/ARCH2017-03-30,iPG120,WW,1,06/04/2017,26/05/2017,844
http://www.phenome-fppn.fr/m3p/arch/2017/c17000247,0247/DZ_PG_39/ZM4371/WW/Rep_TS_1/05_07/ARCH2017-03-30,iPG173,WW,1,06/04/2017,31/05/2017,448
http://www.phenome-fppn.fr/m3p/arch/2017/c17000248,0248/DZ_PG_33/ZM4353/WW/Rep_TS_1/05_08/ARCH2017-03-30,iPG158,WW,1,06/04/2017,26/05/2017,517
http://www.phenome-fppn.fr/m3p/arch/2017/c17000249,0249/DZ_PG_32/ZM4352/WW/Rep_TS_1/05_09/ARCH2017-03-30,iPG155,WW,1,06/04/2017,31/05/2017,464
http://www.phenome-fppn.fr/m3p/arch/2017/c17000250,0250/DZ_PG_26/ZM4387/WW/Rep_TS_1/05_10/ARCH2017-03-30,iPG138,WW,1,06/04/2017,05/06/2017,484
http://www.phenome-fppn.fr/m3p/arch/2017/c17000251,0251/DZ_PG_10/ZM4365/WW/Rep_TS_1/05_11/ARCH2017-03-30,iPG073,WW,1,06/04/2017,29/05/2017,494
http://www.phenome-fppn.fr/m3p/arch/2017/c17000252,0252/DZ_PG_23/ZM4388/WW/Rep_TS_1/05_12/ARCH2017-03-30,iPG128,WW,1,06/04/2017,31/05/2017,511
http://www.phenome-fppn.fr/m3p/arch/2017/c17000253,0253/DZ_PG_19/ZM4367/WW/Rep_TS_1/05_13/ARCH2017-03-30,iPG117,WW,1,06/04/2017,07/06/2017,447
http://www.phenome-fppn.fr/m3p/arch/2017/c17000254,0254/DZ_PG_62/ZM4393/WW/Rep_TS_1/05_14/ARCH2017-03-30,iPG303,WW,1,06/04/2017,02/06/2017,538
http://www.phenome-fppn.fr/m3p/arch/2017/c17000255,0255/DZ_PG_08/ZM4343/WW/Rep_TS_1/05_15/ARCH2017-03-30,iPG063,WW,1,06/04/2017,31/05/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17000256,0256/DZ_PG_11/ZM4386/WW/Rep_TS_1/05_16/ARCH2017-03-30,iPG077,WW,1,06/04/2017,31/05/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17000257,0257/DZ_PG_46/ZM4374/WW/Rep_TS_1/05_17/ARCH2017-03-30,iPG195,WW,1,06/04/2017,31/05/2017,466
http://www.phenome-fppn.fr/m3p/arch/2017/c17000258,0258/DZ_PG_16/ZM4359/WW/Rep_TS_1/05_18/ARCH2017-03-30,iPG109,WW,1,06/04/2017,07/05/2017,209
http://www.phenome-fppn.fr/m3p/arch/2017/c17000259,0259/DZ_PG_36/ZM4372/WW/Rep_TS_1/05_19/ARCH2017-03-30,iPG165,WW,1,06/04/2017,31/05/2017,410
http://www.phenome-fppn.fr/m3p/arch/2017/c17000260,0260/DZ_PG_01/ZM4381/WW/Rep_TS_1/05_20/ARCH2017-03-30,iPG004,WW,1,06/04/2017,31/05/2017,374
http://www.phenome-fppn.fr/m3p/arch/2017/c17000261,0261/DZ_PG_47/ZM4362/WW/Rep_TS_1/05_21/ARCH2017-03-30,iPG202,WW,1,06/04/2017,31/05/2017,438
http://www.phenome-fppn.fr/m3p/arch/2017/c17000262,0262/DZ_PG_54/ZM4346/WW/Rep_TS_1/05_22/ARCH2017-03-30,iPG116,WW,1,06/04/2017,29/05/2017,418
http://www.phenome-fppn.fr/m3p/arch/2017/c17000263,0263/DZ_PG_38/ZM1289/WW/Rep_TS_1/05_23/ARCH2017-03-30,iPG169,WW,1,06/04/2017,31/05/2017,344
http://www.phenome-fppn.fr/m3p/arch/2017/c17000264,0264/DZ_PG_25/ZM4382/WW/Rep_TS_1/05_24/ARCH2017-03-30,iPG136,WW,1,06/04/2017,07/06/2017,416
http://www.phenome-fppn.fr/m3p/arch/2017/c17000265,0265/DZ_PG_37/ZM4364/WW/Rep_TS_1/05_25/ARCH2017-03-30,iPG167,WW,1,06/04/2017,31/05/2017,411
http://www.phenome-fppn.fr/m3p/arch/2017/c17000266,0266/DZ_PG_28/ZM4383/WW/Rep_TS_1/05_26/ARCH2017-03-30,iPG148,WW,1,06/04/2017,02/06/2017,304
http://www.phenome-fppn.fr/m3p/arch/2017/c17000267,0267/DZ_PG_51/ZM4350/WW/Rep_TS_1/05_27/ARCH2017-03-30,iPG234,WW,1,06/04/2017,31/05/2017,485
http://www.phenome-fppn.fr/m3p/arch/2017/c17000268,0268/DZ_PG_49/ZM4389/WW/Rep_TS_1/05_28/ARCH2017-03-30,iPG228,WW,1,06/04/2017,02/06/2017,429
http://www.phenome-fppn.fr/m3p/arch/2017/c17000269,0269/DZ_PG_13/ZM4379/WW/Rep_TS_1/05_29/ARCH2017-03-30,iPG089,WW,1,06/04/2017,05/06/2017,417
http://www.phenome-fppn.fr/m3p/arch/2017/c17000270,0270/DZ_PG_74/ZM4397/WW/Rep_TS_1/05_30/ARCH2017-03-30,iPG313,WW,1,06/04/2017,31/05/2017,383
http://www.phenome-fppn.fr/m3p/arch/2017/c17000271,0271/DZ_PG_45/ZM4385/WW/Rep_TS_1/05_31/ARCH2017-03-30,iPG194,WW,1,06/04/2017,31/05/2017,289
http://www.phenome-fppn.fr/m3p/arch/2017/c17000272,0272/DZ_PG_34/ZM4384/WW/Rep_TS_1/05_32/ARCH2017-03-30,iPG159,WW,1,06/04/2017,02/06/2017,410
http://www.phenome-fppn.fr/m3p/arch/2017/c17000273,0273/DZ_PG_63/ZM4392/WW/Rep_TS_1/05_33/ARCH2017-03-30,iPG304,WW,1,06/04/2017,05/06/2017,463
http://www.phenome-fppn.fr/m3p/arch/2017/c17000274,0274/DZ_PG_43/ZM4380/WW/Rep_TS_1/05_34/ARCH2017-03-30,iPG188,WW,1,06/04/2017,31/05/2017,363
http://www.phenome-fppn.fr/m3p/arch/2017/c17000275,0275/DZ_PG_14/ZM4375/WW/Rep_TS_1/05_35/ARCH2017-03-30,iPG101,WW,1,06/04/2017,05/06/2017,371
http://www.phenome-fppn.fr/m3p/arch/2017/c17000276,0276/DZ_PG_67/ZM4394/WW/Rep_TS_1/05_36/ARCH2017-03-30,iPG310,WW,1,06/04/2017,05/06/2017,388
http://www.phenome-fppn.fr/m3p/arch/2017/c17000277,0277/DZ_PG_52/ZM4370/WW/Rep_TS_1/05_37/ARCH2017-03-30,iPG239,WW,1,06/04/2017,02/06/2017,442
http://www.phenome-fppn.fr/m3p/arch/2017/c17000278,0278/DZ_PG_12/ZM1304_lot1/WW/Rep_TS_1/05_38/ARCH2017-03-30,iPG082,WW,1,06/04/2017,31/05/2017,371
http://www.phenome-fppn.fr/m3p/arch/2017/c17000279,0279/DZ_PG_72/ZM4398/WW/Rep_TS_1/05_39/ARCH2017-03-30,iPG314,WW,1,06/04/2017,02/06/2017,511
http://www.phenome-fppn.fr/m3p/arch/2017/c17000280,0280/DZ_PG_03/ZM4377/WW/Rep_TS_1/05_40/ARCH2017-03-30,iPG017,WW,1,06/04/2017,02/06/2017,440
http://www.phenome-fppn.fr/m3p/arch/2017/c17000281,0281/DZ_PG_31/ZM4347/WW/Rep_TS_1/05_41/ARCH2017-03-30,iPG153,WW,1,06/04/2017,24/05/2017,675
http://www.phenome-fppn.fr/m3p/arch/2017/c17000282,0282/DZ_PG_09/ZM4368/WW/Rep_TS_1/05_42/ARCH2017-03-30,iPG066,WW,1,06/04/2017,29/05/2017,503
